month,basin,pet
2000-04-01,Mallorquin,155.80769230769232
2000-05-01,Mallorquin,145.66153846153847
2000-06-01,Mallorquin,144.10769230769233
2000-07-01,Mallorquin,150.99230769230772
2000-08-01,Mallorquin,159.53076923076924
2000-09-01,Mallorquin,135.9153846153846
2000-10-01,Mallorquin,128.71538461538464
2000-11-01,Mallorquin,126.74615384615385
2000-12-01,Mallorquin,126.23076923076924
2001-01-01,Mallorquin,142.0923076923077
2001-02-01,Mallorquin,154.2846153846154
2001-03-01,Mallorquin,149.86153846153846
2001-04-01,Mallorquin,164.6307692307692
2001-05-01,Mallorquin,140.22307692307692
2001-06-01,Mallorquin,152.76923076923077
2001-07-01,Mallorquin,146.52307692307693
2001-08-01,Mallorquin,160.40769230769232
2001-09-01,Mallorquin,139.87692307692308
2001-10-01,Mallorquin,132.23076923076923
2001-11-01,Mallorquin,116.24615384615385
2001-12-01,Mallorquin,116.20769230769233
2002-01-01,Mallorquin,145.85384615384618
2002-02-01,Mallorquin,146.43846153846155
2002-03-01,Mallorquin,169.61538461538464
2002-04-01,Mallorquin,164.76153846153846
2002-05-01,Mallorquin,168.23846153846156
2002-06-01,Mallorquin,151.14615384615382
2002-07-01,Mallorquin,158.6153846153846
2002-08-01,Mallorquin,162.43076923076927
2002-09-01,Mallorquin,141.55384615384614
2002-10-01,Mallorquin,139.1076923076923
2002-11-01,Mallorquin,138.9923076923077
2002-12-01,Mallorquin,151.76923076923077
2003-01-01,Mallorquin,153.5769230769231
2003-02-01,Mallorquin,151.14615384615385
2003-03-01,Mallorquin,169.12307692307695
2003-04-01,Mallorquin,139.93846153846155
2003-05-01,Mallorquin,143.46153846153845
2003-06-01,Mallorquin,128.5307692307692
2003-07-01,Mallorquin,145.96153846153845
2003-08-01,Mallorquin,146.40769230769232
2003-09-01,Mallorquin,138.06923076923076
2003-10-01,Mallorquin,126.06153846153846
2003-11-01,Mallorquin,115.60769230769232
2003-12-01,Mallorquin,125.6923076923077
2004-01-01,Mallorquin,148.66923076923078
2004-02-01,Mallorquin,152.33076923076922
2004-03-01,Mallorquin,180.13076923076926
2004-04-01,Mallorquin,147.06923076923076
2004-05-01,Mallorquin,139.9923076923077
2004-06-01,Mallorquin,147.55384615384617
2004-07-01,Mallorquin,140.06923076923076
2004-08-01,Mallorquin,149.89999999999998
2004-09-01,Mallorquin,135.68461538461537
2004-10-01,Mallorquin,127.08461538461542
2004-11-01,Mallorquin,122.21538461538464
2004-12-01,Mallorquin,145.1615384615385
2005-01-01,Mallorquin,149.96153846153848
2005-02-01,Mallorquin,151.96153846153845
2005-03-01,Mallorquin,157.72307692307692
2005-04-01,Mallorquin,147.05384615384617
2005-05-01,Mallorquin,136.90769230769232
2005-06-01,Mallorquin,132.42307692307693
2005-07-01,Mallorquin,144.84615384615384
2005-08-01,Mallorquin,144.1923076923077
2005-09-01,Mallorquin,143.20000000000002
2005-10-01,Mallorquin,131.25384615384615
2005-11-01,Mallorquin,110.07692307692308
2005-12-01,Mallorquin,137.04615384615383
2006-01-01,Mallorquin,144.55384615384617
2006-02-01,Mallorquin,146.13076923076923
2006-03-01,Mallorquin,161.60000000000002
2006-04-01,Mallorquin,151.67692307692306
2006-05-01,Mallorquin,142.1692307692308
2006-06-01,Mallorquin,134.56153846153845
2006-07-01,Mallorquin,142.56153846153848
2006-08-01,Mallorquin,152.33846153846156
2006-09-01,Mallorquin,145.00769230769228
2006-10-01,Mallorquin,130.57692307692307
2006-11-01,Mallorquin,116.74615384615385
2006-12-01,Mallorquin,131.46153846153848
2007-01-01,Mallorquin,149.22307692307697
2007-02-01,Mallorquin,149.70769230769233
2007-03-01,Mallorquin,164.4692307692308
2007-04-01,Mallorquin,136.3846153846154
2007-05-01,Mallorquin,123.83846153846152
2007-06-01,Mallorquin,144.05384615384617
2007-07-01,Mallorquin,143.40769230769232
2007-08-01,Mallorquin,134.46153846153845
2007-09-01,Mallorquin,137.6
2007-10-01,Mallorquin,120.2846153846154
2007-11-01,Mallorquin,122.56923076923076
2007-12-01,Mallorquin,130.87692307692308
2008-01-01,Mallorquin,153.42307692307693
2008-02-01,Mallorquin,144.0923076923077
2008-03-01,Mallorquin,162.46923076923076
2008-04-01,Mallorquin,161.06153846153848
2008-05-01,Mallorquin,135.54615384615383
2008-06-01,Mallorquin,135.04615384615383
2008-07-01,Mallorquin,134.61538461538464
2008-08-01,Mallorquin,142.54615384615389
2008-09-01,Mallorquin,140.23076923076923
2008-10-01,Mallorquin,128.90769230769232
2008-11-01,Mallorquin,106.06153846153846
2008-12-01,Mallorquin,147.53846153846155
2009-01-01,Mallorquin,146.0
2009-02-01,Mallorquin,148.17692307692306
2009-03-01,Mallorquin,166.94615384615383
2009-04-01,Mallorquin,173.2923076923077
2009-05-01,Mallorquin,141.23846153846154
2009-06-01,Mallorquin,132.26153846153846
2009-07-01,Mallorquin,150.83076923076922
2009-08-01,Mallorquin,150.87692307692308
2009-09-01,Mallorquin,149.04615384615386
2009-10-01,Mallorquin,131.2923076923077
2009-11-01,Mallorquin,125.91538461538462
2009-12-01,Mallorquin,141.51538461538462
2010-01-01,Mallorquin,151.37692307692308
2010-02-01,Mallorquin,134.53846153846155
2010-03-01,Mallorquin,149.18461538461537
2010-04-01,Mallorquin,145.54615384615383
2010-05-01,Mallorquin,147.43076923076922
2010-06-01,Mallorquin,128.54615384615383
2010-07-01,Mallorquin,126.54615384615386
2010-08-01,Mallorquin,132.69230769230768
2010-09-01,Mallorquin,135.16153846153847
2010-10-01,Mallorquin,126.95384615384616
2010-11-01,Mallorquin,106.36923076923075
2010-12-01,Mallorquin,113.75384615384615
2011-01-01,Mallorquin,139.27692307692308
2011-02-01,Mallorquin,143.35384615384618
2011-03-01,Mallorquin,157.10000000000002
2011-04-01,Mallorquin,147.46153846153845
2011-05-01,Mallorquin,146.63846153846154
2011-06-01,Mallorquin,131.9692307692308
2011-07-01,Mallorquin,133.02307692307696
2011-08-01,Mallorquin,143.37692307692308
2011-09-01,Mallorquin,139.41538461538465
2011-10-01,Mallorquin,115.94615384615386
2011-11-01,Mallorquin,108.96923076923076
2011-12-01,Mallorquin,125.45384615384616
2012-01-01,Mallorquin,144.96923076923076
2012-02-01,Mallorquin,145.73846153846156
2012-03-01,Mallorquin,164.94615384615386
2012-04-01,Mallorquin,129.4846153846154
2012-05-01,Mallorquin,143.66153846153847
2012-06-01,Mallorquin,148.40000000000003
2012-07-01,Mallorquin,157.8384615384616
2012-08-01,Mallorquin,148.16153846153844
2012-09-01,Mallorquin,152.3923076923077
2012-10-01,Mallorquin,126.3153846153846
2012-11-01,Mallorquin,133.23076923076923
2012-12-01,Mallorquin,141.2615384615385
2013-01-01,Mallorquin,157.0769230769231
2013-02-01,Mallorquin,144.5230769230769
2013-03-01,Mallorquin,151.45384615384617
2013-04-01,Mallorquin,161.73076923076923
2013-05-01,Mallorquin,151.16923076923078
2013-06-01,Mallorquin,139.19230769230768
2013-07-01,Mallorquin,154.26153846153846
2013-08-01,Mallorquin,144.16923076923078
2013-09-01,Mallorquin,141.7769230769231
2013-10-01,Mallorquin,131.7615384615385
2013-11-01,Mallorquin,127.4076923076923
2013-12-01,Mallorquin,143.15384615384616
2014-01-01,Mallorquin,146.56923076923078
2014-02-01,Mallorquin,144.2846153846154
2014-03-01,Mallorquin,158.6538461538462
2014-04-01,Mallorquin,157.23846153846154
2014-05-01,Mallorquin,162.54615384615383
2014-06-01,Mallorquin,153.91538461538465
2014-07-01,Mallorquin,185.5692307692308
2014-08-01,Mallorquin,160.0307692307692
2014-09-01,Mallorquin,140.6923076923077
2014-10-01,Mallorquin,129.00000000000003
2014-11-01,Mallorquin,127.53076923076924
2014-12-01,Mallorquin,133.16153846153844
2015-01-01,Mallorquin,147.93076923076922
2015-02-01,Mallorquin,141.72307692307697
2015-03-01,Mallorquin,165.43076923076922
2015-04-01,Mallorquin,158.6846153846154
2015-05-01,Mallorquin,168.0923076923077
2015-06-01,Mallorquin,165.81538461538463
2015-07-01,Mallorquin,169.2230769230769
2015-08-01,Mallorquin,161.83076923076925
2015-09-01,Mallorquin,153.55384615384617
2015-10-01,Mallorquin,140.90000000000003
2015-11-01,Mallorquin,120.4846153846154
2015-12-01,Mallorquin,143.15384615384616
2016-01-01,Mallorquin,143.2384615384615
2016-02-01,Mallorquin,147.5846153846154
2016-03-01,Mallorquin,170.03076923076924
2016-04-01,Mallorquin,153.66923076923078
2016-05-01,Mallorquin,147.6230769230769
2016-06-01,Mallorquin,144.47692307692307
2016-07-01,Mallorquin,145.56153846153848
2016-08-01,Mallorquin,161.75384615384615
2016-09-01,Mallorquin,143.37692307692308
2016-10-01,Mallorquin,124.36923076923075
2016-11-01,Mallorquin,112.35384615384616
2016-12-01,Mallorquin,134.63076923076923
2017-01-01,Mallorquin,144.99999999999997
2017-02-01,Mallorquin,143.85384615384615
2017-03-01,Mallorquin,155.3615384615385
2017-04-01,Mallorquin,161.13846153846154
2017-05-01,Mallorquin,144.46153846153848
2017-06-01,Mallorquin,138.73846153846156
2017-07-01,Mallorquin,149.34615384615384
2017-08-01,Mallorquin,150.06153846153848
2017-09-01,Mallorquin,148.74615384615385
2017-10-01,Mallorquin,142.9
2017-11-01,Mallorquin,127.7846153846154
2017-12-01,Mallorquin,146.06153846153845
2018-01-01,Mallorquin,133.55384615384617
2018-02-01,Mallorquin,155.90769230769232
2018-03-01,Mallorquin,164.7769230769231
2018-04-01,Mallorquin,150.86153846153846
2018-05-01,Mallorquin,134.85384615384618
2018-06-01,Mallorquin,145.6769230769231
2018-07-01,Mallorquin,158.6153846153846
2018-08-01,Mallorquin,166.19230769230768
2018-09-01,Mallorquin,148.4153846153846
2018-10-01,Mallorquin,139.0307692307692
2018-11-01,Mallorquin,135.0769230769231
2018-12-01,Mallorquin,155.83076923076925
2019-01-01,Mallorquin,148.42307692307693
2019-02-01,Mallorquin,147.6076923076923
2019-03-01,Mallorquin,162.75384615384615
2019-04-01,Mallorquin,160.49230769230766
2019-05-01,Mallorquin,142.46153846153845
2019-06-01,Mallorquin,149.17692307692312
2019-07-01,Mallorquin,163.1153846153846
2019-08-01,Mallorquin,162.8769230769231
2019-09-01,Mallorquin,152.40769230769232
2019-10-01,Mallorquin,132.00769230769234
2019-11-01,Mallorquin,137.64615384615382
2019-12-01,Mallorquin,137.6230769230769
2020-01-01,Mallorquin,148.8
2020-02-01,Mallorquin,149.37692307692305
2020-03-01,Mallorquin,176.5923076923077
2020-04-01,Mallorquin,164.50769230769234
2020-05-01,Mallorquin,156.2692307692308
2020-06-01,Mallorquin,147.09230769230768
2020-07-01,Mallorquin,141.12307692307695
2020-08-01,Mallorquin,144.81538461538463
2020-09-01,Mallorquin,146.01538461538462
2020-10-01,Mallorquin,135.86153846153846
2020-11-01,Mallorquin,116.77692307692308
2020-12-01,Mallorquin,138.3923076923077
2021-01-01,Mallorquin,150.46153846153848
2021-02-01,Mallorquin,148.79230769230773
2021-03-01,Mallorquin,172.1307692307692
2021-04-01,Mallorquin,143.67692307692306
2021-05-01,Mallorquin,161.0
2021-06-01,Mallorquin,132.64615384615388
2021-07-01,Mallorquin,152.22307692307692
2021-08-01,Mallorquin,143.73076923076923
2021-09-01,Mallorquin,143.00000000000003
2021-10-01,Mallorquin,131.32307692307694
2021-11-01,Mallorquin,130.91538461538465
2021-12-01,Mallorquin,143.86923076923074
2022-01-01,Mallorquin,149.24615384615385
2022-02-01,Mallorquin,149.57692307692307
2022-03-01,Mallorquin,162.4846153846154
2022-04-01,Mallorquin,144.56153846153845
2022-05-01,Mallorquin,141.38461538461542
2022-06-01,Mallorquin,127.11538461538464
2022-07-01,Mallorquin,144.8153846153846
2022-08-01,Mallorquin,144.73076923076923
2022-09-01,Mallorquin,141.82307692307694
2022-10-01,Mallorquin,134.71538461538464
2022-11-01,Mallorquin,114.34615384615388
2022-12-01,Mallorquin,151.8692307692308
2023-01-01,Mallorquin,147.94615384615383
2023-02-01,Mallorquin,152.14615384615385
2023-03-01,Mallorquin,160.57692307692307
2023-04-01,Mallorquin,158.84615384615384
2023-05-01,Mallorquin,160.6615384615385
2023-06-01,Mallorquin,151.0
2023-07-01,Mallorquin,159.26923076923077
2023-08-01,Mallorquin,163.5
2023-09-01,Mallorquin,160.6769230769231
2023-10-01,Mallorquin,136.91538461538462
2023-11-01,Mallorquin,125.3
2023-12-01,Mallorquin,150.80769230769232
2024-01-01,Mallorquin,158.30769230769235
2024-02-01,Mallorquin,140.12307692307692
2024-03-01,Mallorquin,168.52307692307693
2024-04-01,Mallorquin,159.56153846153848
2024-05-01,Mallorquin,143.3846153846154
2024-06-01,Mallorquin,130.7846153846154
2024-07-01,Mallorquin,151.34615384615384
2024-08-01,Mallorquin,153.62307692307692
2024-09-01,Mallorquin,147.22307692307692
2024-10-01,Mallorquin,141.56153846153848
2024-11-01,Mallorquin,110.06153846153846
2024-12-01,Mallorquin,134.91538461538462
2025-01-01,Mallorquin,142.56153846153845
2025-02-01,Mallorquin,139.76923076923077
2025-03-01,Mallorquin,160.18461538461537
2025-04-01,Mallorquin,160.24615384615387
2025-05-01,Mallorquin,149.0769230769231
2025-06-01,Mallorquin,144.6076923076923
2025-07-01,Mallorquin,160.87692307692308
2025-08-01,Mallorquin,160.9846153846154
2025-09-01,Mallorquin,148.4
2025-10-01,Mallorquin,129.8
2025-11-01,Mallorquin,132.4692307692308
2025-12-01,Mallorquin,141.3923076923077
2026-01-01,Mallorquin,143.2217321108422
2026-02-01,Mallorquin,142.15000460540352
2026-03-01,Mallorquin,161.31640796701916
2026-04-01,Mallorquin,153.00443288474108
2026-05-01,Mallorquin,145.28887644913223
2026-06-01,Mallorquin,140.89441619034963
1981-01-01,Rio Magdalena,152.27307692307693
1981-02-01,Rio Magdalena,144.62692307692308
1981-03-01,Rio Magdalena,150.28269230769232
1981-04-01,Rio Magdalena,140.33846153846153
1981-05-01,Rio Magdalena,127.83653846153848
1981-06-01,Rio Magdalena,123.24038461538464
1981-07-01,Rio Magdalena,139.94615384615386
1981-08-01,Rio Magdalena,141.61153846153846
1981-09-01,Rio Magdalena,138.70576923076925
1981-10-01,Rio Magdalena,124.71346153846154
1981-11-01,Rio Magdalena,115.2192307692308
1981-12-01,Rio Magdalena,119.34230769230771
1982-01-01,Rio Magdalena,130.1596153846154
1982-02-01,Rio Magdalena,135.46346153846156
1982-03-01,Rio Magdalena,167.71346153846156
1982-04-01,Rio Magdalena,133.15576923076927
1982-05-01,Rio Magdalena,136.7365384615385
1982-06-01,Rio Magdalena,136.2192307692308
1982-07-01,Rio Magdalena,151.35384615384615
1982-08-01,Rio Magdalena,161.53269230769232
1982-09-01,Rio Magdalena,142.67884615384617
1982-10-01,Rio Magdalena,121.80769230769232
1982-11-01,Rio Magdalena,127.06153846153848
1982-12-01,Rio Magdalena,149.94423076923078
1983-01-01,Rio Magdalena,148.07307692307694
1983-02-01,Rio Magdalena,141.92307692307693
1983-03-01,Rio Magdalena,149.89807692307693
1983-04-01,Rio Magdalena,153.9653846153846
1983-05-01,Rio Magdalena,152.16346153846155
1983-06-01,Rio Magdalena,135.4346153846154
1983-07-01,Rio Magdalena,145.5173076923077
1983-08-01,Rio Magdalena,146.5019230769231
1983-09-01,Rio Magdalena,134.25192307692308
1983-10-01,Rio Magdalena,124.19230769230772
1983-11-01,Rio Magdalena,117.6019230769231
1983-12-01,Rio Magdalena,116.64038461538463
1984-01-01,Rio Magdalena,130.8019230769231
1984-02-01,Rio Magdalena,118.81923076923076
1984-03-01,Rio Magdalena,156.6596153846154
1984-04-01,Rio Magdalena,146.29999999999998
1984-05-01,Rio Magdalena,142.84615384615384
1984-06-01,Rio Magdalena,122.67500000000004
1984-07-01,Rio Magdalena,125.575
1984-08-01,Rio Magdalena,130.0
1984-09-01,Rio Magdalena,131.08653846153848
1984-10-01,Rio Magdalena,114.90576923076922
1984-11-01,Rio Magdalena,109.30384615384614
1984-12-01,Rio Magdalena,144.07500000000002
1985-01-01,Rio Magdalena,147.83076923076922
1985-02-01,Rio Magdalena,153.3153846153846
1985-03-01,Rio Magdalena,172.25769230769234
1985-04-01,Rio Magdalena,154.78846153846152
1985-05-01,Rio Magdalena,132.03846153846155
1985-06-01,Rio Magdalena,123.59807692307692
1985-07-01,Rio Magdalena,136.31346153846155
1985-08-01,Rio Magdalena,134.29807692307693
1985-09-01,Rio Magdalena,129.95576923076925
1985-10-01,Rio Magdalena,116.65
1985-11-01,Rio Magdalena,115.80000000000004
1985-12-01,Rio Magdalena,119.6403846153846
1986-01-01,Rio Magdalena,142.91153846153847
1986-02-01,Rio Magdalena,134.97307692307697
1986-03-01,Rio Magdalena,165.2269230769231
1986-04-01,Rio Magdalena,132.3846153846154
1986-05-01,Rio Magdalena,139.82500000000002
1986-06-01,Rio Magdalena,133.24807692307692
1986-07-01,Rio Magdalena,156.55
1986-08-01,Rio Magdalena,153.3923076923077
1986-09-01,Rio Magdalena,136.0173076923077
1986-10-01,Rio Magdalena,112.16153846153848
1986-11-01,Rio Magdalena,121.32884615384616
1986-12-01,Rio Magdalena,134.04615384615383
1987-01-01,Rio Magdalena,144.80384615384617
1987-02-01,Rio Magdalena,145.41923076923078
1987-03-01,Rio Magdalena,157.45000000000002
1987-04-01,Rio Magdalena,145.11538461538464
1987-05-01,Rio Magdalena,132.0903846153846
1987-06-01,Rio Magdalena,139.78653846153847
1987-07-01,Rio Magdalena,134.04423076923078
1987-08-01,Rio Magdalena,146.50576923076923
1987-09-01,Rio Magdalena,134.7673076923077
1987-10-01,Rio Magdalena,120.67307692307692
1987-11-01,Rio Magdalena,123.40000000000002
1987-12-01,Rio Magdalena,131.1153846153846
1988-01-01,Rio Magdalena,150.22115384615384
1988-02-01,Rio Magdalena,149.49999999999997
1988-03-01,Rio Magdalena,188.8384615384615
1988-04-01,Rio Magdalena,149.65384615384616
1988-05-01,Rio Magdalena,141.11730769230772
1988-06-01,Rio Magdalena,117.45576923076923
1988-07-01,Rio Magdalena,132.07115384615383
1988-08-01,Rio Magdalena,119.4
1988-09-01,Rio Magdalena,126.21730769230771
1988-10-01,Rio Magdalena,119.93653846153846
1988-11-01,Rio Magdalena,107.70384615384614
1988-12-01,Rio Magdalena,123.48846153846154
1989-01-01,Rio Magdalena,142.7807692307692
1989-02-01,Rio Magdalena,154.21346153846156
1989-03-01,Rio Magdalena,150.8692307692308
1989-04-01,Rio Magdalena,168.81730769230768
1989-05-01,Rio Magdalena,132.83269230769233
1989-06-01,Rio Magdalena,124.64423076923076
1989-07-01,Rio Magdalena,131.0423076923077
1989-08-01,Rio Magdalena,138.7923076923077
1989-09-01,Rio Magdalena,125.14807692307694
1989-10-01,Rio Magdalena,123.58846153846154
1989-11-01,Rio Magdalena,109.06346153846154
1989-12-01,Rio Magdalena,126.5346153846154
1990-01-01,Rio Magdalena,146.15192307692308
1990-02-01,Rio Magdalena,138.64423076923077
1990-03-01,Rio Magdalena,173.11923076923074
1990-04-01,Rio Magdalena,157.62692307692308
1990-05-01,Rio Magdalena,144.87115384615387
1990-06-01,Rio Magdalena,137.69230769230774
1990-07-01,Rio Magdalena,142.75192307692308
1990-08-01,Rio Magdalena,152.03269230769232
1990-09-01,Rio Magdalena,142.0346153846154
1990-10-01,Rio Magdalena,115.26538461538463
1990-11-01,Rio Magdalena,106.36923076923075
1990-12-01,Rio Magdalena,127.92307692307692
1991-01-01,Rio Magdalena,143.55961538461537
1991-02-01,Rio Magdalena,147.20576923076925
1991-03-01,Rio Magdalena,162.8615384615385
1991-04-01,Rio Magdalena,147.04807692307693
1991-05-01,Rio Magdalena,126.85192307692306
1991-06-01,Rio Magdalena,121.5673076923077
1991-07-01,Rio Magdalena,144.35384615384618
1991-08-01,Rio Magdalena,149.7673076923077
1991-09-01,Rio Magdalena,137.47115384615384
1991-10-01,Rio Magdalena,132.51346153846154
1991-11-01,Rio Magdalena,117.57115384615388
1991-12-01,Rio Magdalena,136.62115384615385
1992-01-01,Rio Magdalena,138.27692307692308
1992-02-01,Rio Magdalena,140.4576923076923
1992-03-01,Rio Magdalena,171.28269230769232
1992-04-01,Rio Magdalena,145.25769230769234
1992-05-01,Rio Magdalena,138.02692307692303
1992-06-01,Rio Magdalena,131.79230769230767
1992-07-01,Rio Magdalena,134.68076923076924
1992-08-01,Rio Magdalena,140.98076923076923
1992-09-01,Rio Magdalena,129.27692307692308
1992-10-01,Rio Magdalena,121.92884615384618
1992-11-01,Rio Magdalena,120.88653846153844
1992-12-01,Rio Magdalena,134.37884615384615
1993-01-01,Rio Magdalena,129.26538461538465
1993-02-01,Rio Magdalena,143.68653846153848
1993-03-01,Rio Magdalena,148.58653846153848
1993-04-01,Rio Magdalena,134.16346153846155
1993-05-01,Rio Magdalena,123.22115384615384
1993-06-01,Rio Magdalena,133.84423076923082
1993-07-01,Rio Magdalena,147.65384615384616
1993-08-01,Rio Magdalena,150.86346153846154
1993-09-01,Rio Magdalena,127.225
1993-10-01,Rio Magdalena,128.70000000000002
1993-11-01,Rio Magdalena,119.67692307692307
1993-12-01,Rio Magdalena,132.4846153846154
1994-01-01,Rio Magdalena,148.775
1994-02-01,Rio Magdalena,143.4673076923077
1994-03-01,Rio Magdalena,151.56923076923078
1994-04-01,Rio Magdalena,147.86538461538464
1994-05-01,Rio Magdalena,142.725
1994-06-01,Rio Magdalena,142.09615384615387
1994-07-01,Rio Magdalena,149.89807692307693
1994-08-01,Rio Magdalena,141.9076923076923
1994-09-01,Rio Magdalena,143.6423076923077
1994-10-01,Rio Magdalena,129.0076923076923
1994-11-01,Rio Magdalena,114.73461538461537
1994-12-01,Rio Magdalena,139.47884615384615
1995-01-01,Rio Magdalena,163.08653846153845
1995-02-01,Rio Magdalena,159.9096153846154
1995-03-01,Rio Magdalena,172.8
1995-04-01,Rio Magdalena,153.87500000000003
1995-05-01,Rio Magdalena,136.58076923076922
1995-06-01,Rio Magdalena,132.83653846153845
1995-07-01,Rio Magdalena,136.83076923076925
1995-08-01,Rio Magdalena,133.5076923076923
1995-09-01,Rio Magdalena,139.48076923076923
1995-10-01,Rio Magdalena,116.67307692307692
1995-11-01,Rio Magdalena,116.2365384615385
1995-12-01,Rio Magdalena,119.0653846153846
1996-01-01,Rio Magdalena,132.87692307692308
1996-02-01,Rio Magdalena,137.33846153846156
1996-03-01,Rio Magdalena,156.80384615384617
1996-04-01,Rio Magdalena,159.9826923076923
1996-05-01,Rio Magdalena,132.18653846153845
1996-06-01,Rio Magdalena,131.41153846153847
1996-07-01,Rio Magdalena,135.72115384615384
1996-08-01,Rio Magdalena,147.11538461538464
1996-09-01,Rio Magdalena,133.63076923076926
1996-10-01,Rio Magdalena,129.13653846153846
1996-11-01,Rio Magdalena,116.9173076923077
1996-12-01,Rio Magdalena,137.3442307692308
1997-01-01,Rio Magdalena,150.74038461538464
1997-02-01,Rio Magdalena,147.27307692307693
1997-03-01,Rio Magdalena,180.4403846153846
1997-04-01,Rio Magdalena,154.44423076923078
1997-05-01,Rio Magdalena,168.8576923076923
1997-06-01,Rio Magdalena,139.8
1997-07-01,Rio Magdalena,174.58846153846156
1997-08-01,Rio Magdalena,192.6096153846154
1997-09-01,Rio Magdalena,150.50192307692308
1997-10-01,Rio Magdalena,132.81153846153848
1997-11-01,Rio Magdalena,122.64807692307694
1997-12-01,Rio Magdalena,151.5365384615385
1998-01-01,Rio Magdalena,161.38076923076926
1998-02-01,Rio Magdalena,150.50961538461542
1998-03-01,Rio Magdalena,181.9076923076923
1998-04-01,Rio Magdalena,153.9096153846154
1998-05-01,Rio Magdalena,134.41923076923078
1998-06-01,Rio Magdalena,134.68076923076924
1998-07-01,Rio Magdalena,140.53653846153844
1998-08-01,Rio Magdalena,149.5826923076923
1998-09-01,Rio Magdalena,137.00576923076923
1998-10-01,Rio Magdalena,120.12692307692308
1998-11-01,Rio Magdalena,117.8846153846154
1998-12-01,Rio Magdalena,117.45192307692308
1999-01-01,Rio Magdalena,140.04615384615386
1999-02-01,Rio Magdalena,133.00192307692308
1999-03-01,Rio Magdalena,160.37692307692308
1999-04-01,Rio Magdalena,154.61153846153846
1999-05-01,Rio Magdalena,141.05192307692306
1999-06-01,Rio Magdalena,132.34615384615387
1999-07-01,Rio Magdalena,148.84807692307692
1999-08-01,Rio Magdalena,137.2769230769231
1999-09-01,Rio Magdalena,127.79999999999998
1999-10-01,Rio Magdalena,114.89807692307694
1999-11-01,Rio Magdalena,114.36153846153846
1999-12-01,Rio Magdalena,111.05192307692306
2000-01-01,Rio Magdalena,127.2596153846154
2000-02-01,Rio Magdalena,138.2673076923077
2000-03-01,Rio Magdalena,160.77692307692308
2000-04-01,Rio Magdalena,152.90769230769234
2000-05-01,Rio Magdalena,140.2019230769231
2000-06-01,Rio Magdalena,138.225
2000-07-01,Rio Magdalena,147.18269230769235
2000-08-01,Rio Magdalena,155.62692307692308
2000-09-01,Rio Magdalena,132.2423076923077
2000-10-01,Rio Magdalena,124.49807692307697
2000-11-01,Rio Magdalena,121.9596153846154
2000-12-01,Rio Magdalena,124.23846153846156
2001-01-01,Rio Magdalena,141.63076923076926
2001-02-01,Rio Magdalena,154.74230769230772
2001-03-01,Rio Magdalena,143.92307692307693
2001-04-01,Rio Magdalena,161.24615384615387
2001-05-01,Rio Magdalena,139.7576923076923
2001-06-01,Rio Magdalena,147.87884615384615
2001-07-01,Rio Magdalena,145.68076923076922
2001-08-01,Rio Magdalena,157.51153846153846
2001-09-01,Rio Magdalena,137.6173076923077
2001-10-01,Rio Magdalena,129.34230769230768
2001-11-01,Rio Magdalena,113.45384615384614
2001-12-01,Rio Magdalena,115.52884615384616
2002-01-01,Rio Magdalena,148.12115384615387
2002-02-01,Rio Magdalena,151.32884615384611
2002-03-01,Rio Magdalena,175.30961538461543
2002-04-01,Rio Magdalena,164.43653846153845
2002-05-01,Rio Magdalena,168.37500000000003
2002-06-01,Rio Magdalena,146.0173076923077
2002-07-01,Rio Magdalena,156.2519230769231
2002-08-01,Rio Magdalena,161.51730769230772
2002-09-01,Rio Magdalena,140.325
2002-10-01,Rio Magdalena,136.45576923076922
2002-11-01,Rio Magdalena,138.7846153846154
2002-12-01,Rio Magdalena,156.18269230769232
2003-01-01,Rio Magdalena,166.075
2003-02-01,Rio Magdalena,158.37115384615385
2003-03-01,Rio Magdalena,174.68269230769232
2003-04-01,Rio Magdalena,142.44423076923078
2003-05-01,Rio Magdalena,142.56346153846152
2003-06-01,Rio Magdalena,126.80192307692307
2003-07-01,Rio Magdalena,144.21346153846156
2003-08-01,Rio Magdalena,146.92115384615386
2003-09-01,Rio Magdalena,137.2346153846154
2003-10-01,Rio Magdalena,124.1019230769231
2003-11-01,Rio Magdalena,114.39230769230768
2003-12-01,Rio Magdalena,121.35192307692309
2004-01-01,Rio Magdalena,153.7442307692308
2004-02-01,Rio Magdalena,158.1480769230769
2004-03-01,Rio Magdalena,191.1884615384615
2004-04-01,Rio Magdalena,145.95576923076922
2004-05-01,Rio Magdalena,135.4596153846154
2004-06-01,Rio Magdalena,141.65192307692308
2004-07-01,Rio Magdalena,139.1923076923077
2004-08-01,Rio Magdalena,149.17500000000004
2004-09-01,Rio Magdalena,132.6
2004-10-01,Rio Magdalena,125.85
2004-11-01,Rio Magdalena,118.31153846153848
2004-12-01,Rio Magdalena,144.84038461538464
2005-01-01,Rio Magdalena,157.9346153846154
2005-02-01,Rio Magdalena,161.10384615384618
2005-03-01,Rio Magdalena,158.8903846153846
2005-04-01,Rio Magdalena,148.29615384615386
2005-05-01,Rio Magdalena,136.96153846153842
2005-06-01,Rio Magdalena,131.66346153846155
2005-07-01,Rio Magdalena,142.51346153846157
2005-08-01,Rio Magdalena,141.6326923076923
2005-09-01,Rio Magdalena,140.22692307692307
2005-10-01,Rio Magdalena,129.42307692307693
