month,precip,basin,pet,hb,spei_1,spei_3,spei_6,spei_12
2007-12-01,27.40714214742184,Canal del Dique,123.0125,-95.60535785257817,0.2983458039359949,0.5217819038739376,0.9369508921592962,1.2684422491985337
2008-01-01,5.126792624592781,Canal del Dique,156.025,-150.89820737540722,-0.6429633559407141,-0.42321137803712927,0.7632455667445588,1.2380499778843599
2008-02-01,3.097964271903038,Canal del Dique,145.8375,-142.73953572809697,0.37469628458391935,0.02532297197967493,0.2258233551323683,1.2993071221316281
2008-03-01,18.5070468429476,Canal del Dique,166.81875000000002,-148.31170315705242,0.3410459911898759,-0.0424568648845173,0.42251505644079235,1.2955933919305342
2008-04-01,63.550378473475575,Canal del Dique,157.15833333333333,-93.60795485985776,-0.2199104239135439,-0.0752451608537475,-0.3940842172832002,0.9507001478540746
2008-05-01,113.0643843859434,Canal del Dique,130.90625,-17.8418656140566,-0.16072648245890583,-0.18474993284127167,-0.14797015265743202,0.5788486206356183
2008-06-01,141.88801503181458,Canal del Dique,129.9,11.98801503181457,0.9169157136591157,0.08455979446637314,0.06747669395547916,0.8105154121405721
2008-07-01,139.36021199822426,Canal del Dique,129.73333333333335,9.62687866489091,0.8982604116882292,0.6506517496055446,0.5116960457500741,0.8598744475682988
2008-08-01,178.88526925444603,Canal del Dique,136.05,42.83526925444602,0.8550124458768915,1.0157499352597736,0.687644119972638,0.5900835490436328
2008-09-01,223.64538177847865,Canal del Dique,132.76458333333335,90.8807984451453,1.8757628586515538,1.4462514849076478,1.0774895806541693,0.9678925821564541
2008-10-01,210.8107907921076,Canal del Dique,122.69375000000002,88.11704079210759,0.5440970721157392,1.3455406545522752,1.1909241134921484,0.8365155245526659
2008-11-01,211.12877810001373,Canal del Dique,103.8291666666667,107.29961143334704,1.4155066589413634,1.3971315509657136,1.407782337651376,1.3044567099788273
2008-12-01,11.011258102953434,Canal del Dique,139.8375,-128.82624189704657,-0.8947040177984344,0.9571338703610643,1.2554433606640032,1.1397686146703803
2009-01-01,8.651992797851562,Canal del Dique,155.025,-146.37300720214844,-0.3222105360861685,0.8668333135055459,1.21844351419558,1.1095245189408747
2009-02-01,3.688321568071842,Canal del Dique,158.30833333333334,-154.6200117652615,-0.6762820932150003,-0.8539777198674866,1.1277142048366144,1.0592357977743632
2009-03-01,16.40388633310795,Canal del Dique,172.72916666666666,-156.3252803335587,-0.09528857224570104,-0.4685236044281524,0.7545710293067454,1.01888560267597
2009-04-01,46.074262380599976,Canal del Dique,176.67083333333335,-130.59657095273337,-1.713907083398913,-1.289377084712433,0.11820053327860079,0.8766323293326538
2009-05-01,139.8202669918537,Canal del Dique,139.5041666666667,0.3161003251870227,0.2762377242020268,-0.5967211838407639,-0.9117750903353784,0.9509873990223794
2009-06-01,120.7064708173275,Canal del Dique,130.01874999999998,-9.312279182672484,0.36041833407023305,-0.45338379601732504,-0.5663611225620311,0.9051151584463624
2009-07-01,59.72918000817299,Canal del Dique,144.88333333333333,-85.15415332516034,-1.0786574967317293,-0.43010944239637666,-0.8879452575966635,0.5641093282801831
2009-08-01,172.07164578139782,Canal del Dique,144.57083333333335,27.500812448064465,0.5748843113333593,-0.10552914576443122,-0.4511837511457989,0.4982415776075604
2009-09-01,124.56157138198614,Canal del Dique,143.26458333333335,-18.703011951347207,-1.2246755768359447,-0.650238978263733,-0.6955053290592366,-0.10358066080527474
2009-10-01,137.55498261749744,Canal del Dique,126.39791666666667,11.15706595083077,-1.0931595525385125,-0.7226600217439947,-0.6752951070957316,-0.5114939341050206
2009-11-01,103.27032452821732,Canal del Dique,122.84583333333336,-19.575508805116044,-0.3224758319926422,-1.4406488673569262,-0.6761979662220375,-1.0365763771580978
2009-12-01,23.020858108997345,Canal del Dique,143.82291666666666,-120.80205855766931,-0.5690146973301816,-1.0220527937304464,-0.9224209497533676,-0.9859416343798962
2010-01-01,5.497672468423843,Canal del Dique,164.53958333333333,-159.04191086490948,-1.2282743687553708,-0.8654096659141539,-0.89462109021782,-1.0015111706265776
2010-02-01,3.0278141275048256,Canal del Dique,147.10833333333332,-144.0805192058285,0.27581716227209424,-0.719045267486148,-1.4107883406168247,-0.9565038974297134
2010-03-01,32.14529645256698,Canal del Dique,149.92708333333334,-117.78178688076636,1.7653503040371679,0.5342696416984315,-0.6860042744014938,-0.7874442690557102
2010-04-01,76.83341708779335,Canal del Dique,147.92916666666667,-71.09574957887332,0.5017661845050945,1.0621031636094591,-0.13840503725671033,-0.5497390396405595
2010-05-01,116.7064123302698,Canal del Dique,142.50833333333335,-25.801921003063555,-0.35601083951378004,0.4956780867086715,-0.02923120036857142,-0.5995596212297991
2010-06-01,195.44454461336136,Canal del Dique,126.34791666666668,69.09662794669468,2.021100766168626,1.006485596131944,1.0824900479816808,-0.3248258654984645
2010-07-01,208.6864703297615,Canal del Dique,127.79375,80.8927203297615,2.0076745774496416,1.765190403239948,1.8081564184478864,0.5328355938061344
2010-08-01,202.40861167013645,Canal del Dique,129.94791666666666,72.4606950034698,1.3227825475423711,1.9523971232060056,1.8874976054205335,0.7589139141147099
2010-09-01,196.69389724731445,Canal del Dique,130.9375,65.75639724731445,1.372319180747841,1.9441912923126052,1.8827554768787886,1.1042211252392053
2010-10-01,250.04821380972865,Canal del Dique,123.93958333333336,126.10863047639529,1.1424208348834102,1.6538030715311478,1.9832012542750552,1.6589403428482592
2010-11-01,266.94372949004173,Canal del Dique,103.36875000000002,163.5749794900417,1.8078981094364415,1.6193318790896387,1.9879390814362863,2.0187818770844594
2010-12-01,85.05431526899338,Canal del Dique,108.1625,-23.108184731006617,1.6827831195205232,1.8875232788910075,2.0992493403941634,2.2827485088343358
2011-01-01,7.671943441033363,Canal del Dique,135.175,-127.50305655896665,0.836060186024185,2.1294767274078907,2.018013568700816,2.290670089252065
2011-02-01,7.788509204983711,Canal del Dique,144.43958333333333,-136.65107412834962,0.7678839035100482,1.4934271516320967,1.9348612658114686,2.3267765329023096
2011-03-01,33.4629575163126,Canal del Dique,150.90416666666667,-117.44120915035407,1.7785046527698554,1.4695162311683674,2.116050433953532,2.3407240003287066
2011-04-01,58.82031528651714,Canal del Dique,138.57916666666668,-79.75885138014954,0.2454654411038731,1.0442123072211835,2.277414046551843,2.3713169533591745
2011-05-01,122.40451734140515,Canal del Dique,142.70000000000002,-20.295482658594864,-0.22085468289896662,0.4548250682943032,1.3094763358000716,2.1803948565259814
2011-06-01,126.40728601813316,Canal del Dique,129.65625,-3.2489639818668365,0.5269996765122597,0.03268302946212168,0.7053615784168255,2.2502898010935843
2011-07-01,179.6218272447586,Canal del Dique,131.38333333333335,48.23849391142525,1.5524193595388005,0.8678184631278684,1.1093639880914883,2.179048141500746
2011-08-01,168.2524447143078,Canal del Dique,139.82291666666669,28.429528047641128,0.592607653177673,1.0803244841003814,1.0279306085530673,2.1107218085899087
2011-09-01,161.35645985603333,Canal del Dique,135.01250000000002,26.343959856033308,0.295401052021296,1.1337762484989873,0.7975368658645577,2.0306629950282504
2011-10-01,333.0285457074642,Canal del Dique,111.10625,221.92229570746423,2.1259233401036997,1.7360262506889619,1.5832909572118674,2.4388937564489446
2011-11-01,248.22032761573792,Canal del Dique,106.725,141.49532761573792,1.6689223672954143,1.7124994812502814,1.7216434347298377,2.067442604449581
2011-12-01,69.59831303730607,Canal del Dique,119.29375,-49.69543696269393,1.310050620453573,2.0334742417938574,1.9213811928075473,2.0038114730401384
2012-01-01,2.9196767397224903,Canal del Dique,148.20624999999998,-145.2865732602775,-0.2466378272182459,1.7693069980428031,1.855882127696259,1.8890071948328684
2012-02-01,1.7957596331834793,Canal del Dique,155.18333333333337,-153.3875737001499,-0.5487866933797465,0.741398875226555,1.8555413402657575,1.8485491779361842
2012-03-01,10.245051249861715,Canal del Dique,171.02083333333334,-160.77578208347163,-0.33693843475539775,-0.5266062875748302,2.0099354938713816,1.7179307106370758
2012-04-01,102.17088335007428,Canal del Dique,131.67083333333335,-29.49994998325907,1.408649002878461,0.8425415761191917,1.876238254389942,1.9054078236735852
2012-05-01,127.01778887212276,Canal del Dique,141.95416666666668,-14.936377794543915,-0.08971011160321485,0.6306726253938071,0.8736670908597882,1.7941006292351978
2012-06-01,84.4177959933877,Canal del Dique,145.03333333333333,-60.61553733994563,-1.1394368753828108,0.00905943675572329,-0.19930158251338345,1.7995507227062175
2012-07-01,76.26508072018623,Canal del Dique,151.49166666666667,-75.22658594648044,-0.879056596474344,-1.0198972249675464,-0.5263782707342334,1.4470296289546916
2012-08-01,186.25180111825463,Canal del Dique,144.34166666666667,41.910134451587965,0.8388698315420772,-0.36447690429512325,-0.05717546106783704,1.527581102012388
2012-09-01,155.12911793589592,Canal del Dique,145.87500000000003,9.254117935895891,-0.2762971966032961,-0.0903007636868354,-0.09414570549183703,1.4542442611717972
2012-10-01,146.0063538253307,Canal del Dique,122.43958333333336,23.566770491997346,-0.8088121747073845,-0.08971839001463014,-0.6866641627469302,0.613908560871986
2012-11-01,104.6474103331566,Canal del Dique,127.71666666666668,-23.069256333510083,-0.3980593322750421,-0.7523846903992566,-0.6151343507779702,-0.17813522662909062
2012-12-01,26.415447264909744,Canal del Dique,137.06250000000003,-110.64705273509028,-0.1896401367107863,-0.7659599360513849,-0.49212973639904384,-0.510190015263183
2013-01-01,0.3451384976506233,Canal del Dique,166.01458333333335,-165.66944483568273,-1.6982853113148797,-0.8648944322187682,-0.48191038806278386,-0.5837357187261818
2013-02-01,3.5945816300809383,Canal del Dique,149.375,-145.78041836991906,0.14349162474654578,-0.6775742140663522,-0.9921176161259088,-0.5553270606824261
2013-03-01,23.78101279400289,Canal del Dique,148.77083333333334,-124.98982053933045,1.473561334150092,0.11096937580784283,-0.6495303592085739,-0.397331134182494
2013-04-01,69.9496501982212,Canal del Dique,158.81875,-88.86909980177879,-0.05318685389464919,0.49592103514260805,-0.44358704907696933,-0.672773952070922
2013-05-01,154.0423127412796,Canal del Dique,151.12708333333333,2.9152294079462706,0.3368963807117205,0.5493905075313122,0.03391559227122658,-0.5302353165081626
2013-06-01,120.19714510440826,Canal del Dique,136.9625,-16.76535489559174,0.14824872527494437,0.040573047627196525,0.09351258404742294,-0.41397590774733223
2013-07-01,89.41642341017723,Canal del Dique,149.52916666666667,-60.11274325648944,-0.5625625917631155,-0.20718767118020406,0.03247493525358896,-0.3473361088929475
2013-08-01,197.7052705064416,Canal del Dique,140.60208333333333,57.10318717310827,1.091888925184789,0.3312383410669898,0.4395400021538673,-0.26832552053632164
2013-09-01,197.06078466773036,Canal del Dique,138.1604166666667,58.90036800106367,1.2125445286520247,0.7199450429618998,0.48495029703038217,-0.03551542341300949
2013-10-01,185.99299839138985,Canal del Dique,128.82916666666668,57.16383172472317,-0.06230595453075069,0.9357692792869908,0.4386495555199743,0.1546740095143938
2013-11-01,69.02472910284996,Canal del Dique,120.7354166666667,-51.710687563816734,-1.0806301972926586,-0.015595268538178431,0.1346254704068927,0.06701985305521285
2013-12-01,18.31933803856373,Canal del Dique,137.38333333333335,-119.06399529476963,-0.501379978981238,-0.8115476864014641,-0.03875766176005149,-0.024291265252023304
2014-01-01,7.222011089324951,Canal del Dique,146.8125,-139.59048891067505,0.13530228835251285,-1.0330864127242934,0.14456533840789615,0.09091039869647863
2014-02-01,1.747675634920597,Canal del Dique,149.64375,-147.89607436507941,-0.03247440872374314,-0.3335578926334005,-0.2887326202944395,0.07061740259405865
2014-03-01,6.350415281951428,Canal del Dique,165.01458333333335,-158.66416805138192,-0.22271465184402686,-0.15964403355371976,-0.7858492508331937,-0.08885962265614687
2014-04-01,63.95207357406616,Canal del Dique,163.66875000000002,-99.71667642593385,-0.4452814528587123,-0.565354134062463,-1.0990813604619851,-0.15264815661854206
2014-05-01,81.29517202079296,Canal del Dique,156.44791666666666,-75.1527446458737,-1.5037921702243187,-1.2737790112830276,-1.1663282671282706,-0.43258025355064655
2014-06-01,71.94353112578392,Canal del Dique,149.02083333333334,-77.07730220754942,-1.5839640580266696,-1.7393634502151116,-1.5706519985760348,-0.7879413667039256
2014-07-01,70.36069291085005,Canal del Dique,179.63958333333335,-109.2788904224833,-1.5316908327070344,-1.9684350855050856,-1.8798431179625668,-1.1124910313675176
2014-08-01,119.14239084720612,Canal del Dique,156.28125,-37.138859152793884,-0.8259913073142328,-1.571734981879963,-1.716568567045742,-1.5624209564853906
2014-09-01,217.9916061162949,Canal del Dique,136.62291666666667,81.36868944962822,1.698831906837493,-0.5299547737491734,-1.3234161448261794,-1.3783044881721256
2014-10-01,206.30299954116344,Canal del Dique,125.48958333333331,80.81341620783013,0.41046031045300013,0.46439305218822624,-1.0440645381204974,-1.3330227858634294
2014-11-01,116.76089161634444,Canal del Dique,122.90416666666668,-6.143275050322245,-0.04808836571760253,0.7683473341599237,-0.5128051275968319,-1.0223079799145258
2014-12-01,50.280395802110434,Canal del Dique,131.18541666666667,-80.90502086455623,0.6914847669836461,0.39124470928078886,-0.11763613172103772,-0.8376735201782843
2015-01-01,6.5710243582725525,Canal del Dique,151.73958333333334,-145.1685589750608,-0.23847227960175768,0.11122575081398217,0.3427816846110702,-0.8298952441527865
2015-02-01,1.807361587882042,Canal del Dique,148.92083333333335,-147.1134717454513,0.0340960598090363,0.32969671125547245,0.7039145193879442,-0.8282026279041731
2015-03-01,8.096103742718697,Canal del Dique,168.67916666666667,-160.58306292394798,-0.32655667564269353,-0.3461112735337154,0.20048777290031453,-0.829296424942801
2015-04-01,25.894550919532776,Canal del Dique,157.65,-131.75544908046723,-1.7649843080577832,-1.2498230714561225,-0.5891454616945367,-0.9759437814314621
2015-05-01,38.07872139662504,Canal del Dique,162.675,-124.59627860337497,-2.462989483079495,-2.281470116394035,-1.6692337321801132,-1.1437162373342808
2015-06-01,44.215400852262974,Canal del Dique,166.88125000000002,-122.66584914773705,-2.6614198810079825,-2.7758717645735547,-2.562690228789414,-1.3931808232524774
2015-07-01,41.93396730720997,Canal del Dique,166.94375,-125.00978269279003,-1.8028251152713346,-2.7010077569982807,-2.717365793075728,-1.6550106043424349
2015-08-01,113.160662651062,Canal del Dique,158.9625,-45.80183734893801,-1.021080381934719,-2.1544597829261627,-2.4349787161949994,-1.689240517838433
2015-09-01,130.2186877131462,Canal del Dique,149.53125,-19.31256228685379,-1.2445029075244014,-1.7617864751445773,-2.5214758396704573,-1.9514132950563978
2015-10-01,105.105225533247,Canal del Dique,138.39791666666667,-33.29269113341968,-2.1025040610623686,-1.980602131807804,-2.5538573860241596,-2.409221598013598
2015-11-01,117.91459418088198,Canal del Dique,117.89375,0.020844180881979923,0.06917872126140331,-2.0864189194231066,-2.2688822552215444,-2.426860439561533
2015-12-01,12.65003740787506,Canal del Dique,143.175,-130.52496259212495,-0.9663603574977913,-1.5167851250127307,-1.7844654333146883,-2.4200969260576084
2016-01-01,1.870731979608536,Canal del Dique,149.70833333333334,-147.8376013537248,-0.4251104079914469,-0.5462622088823659,-1.6241263586203196,-2.3422706565310647
2016-02-01,0.9700580462813376,Canal del Dique,155.95833333333334,-154.988275287052,-0.7151806629774959,-0.9355730464305273,-1.805087201192285,-2.3301902995536707
2016-03-01,1.484626531600952,Canal del Dique,180.31875,-178.83412346839904,-1.2397375306001952,-1.1025568405901072,-1.6832320120483177,-2.3289093724012093
2016-04-01,44.38199904561043,Canal del Dique,161.67083333333335,-117.28883428772292,-1.1454631791067074,-1.4650174684078008,-1.2401104826385998,-2.277058078754863
2016-05-01,120.15320536494256,Canal del Dique,145.36458333333334,-25.211377968390778,-0.3415152256750584,-1.10520455670345,-1.3181625413709355,-2.085758530804311
2016-06-01,94.1629747748375,Canal del Dique,140.3375,-46.17452522516251,-0.7238669814521174,-1.0658043127162178,-1.3199873007947072,-1.82545463034426
2016-07-01,113.4562936797738,Canal del Dique,143.13125000000002,-29.67495632022623,0.0972675798573505,-0.5052716306703857,-1.0259949538198916,-1.7002271893265377
2016-08-01,144.75406008958817,Canal del Dique,158.4,-13.64593991041184,-0.29291700926717357,-0.32165490017953524,-0.8466595837908976,-1.5512433347593744
2016-09-01,147.6490013897419,Canal del Dique,140.16666666666666,7.48233472307524,-0.33726811712426713,-0.2164994379970871,-0.752263072990837,-1.3502098382586056
2016-10-01,325.5172139406204,Canal del Dique,121.02291666666667,204.49429727395375,1.9855342742821898,1.1557979046903195,0.4263361979121649,-0.2373666713600829
2016-11-01,203.6428204625845,Canal del Dique,110.58750000000002,93.05532046258448,1.2926370924551083,1.46267406122617,0.9345865437082889,0.30556805366363493
2016-12-01,34.659608617424965,Canal del Dique,131.89583333333334,-97.23622471590838,0.2497709687126769,1.6463801716453308,1.0742550020391748,0.4030301819340786
2017-01-01,6.239021301269531,Canal del Dique,157.2125,-150.97347869873047,-0.6483558347136312,0.9922078376158947,1.1694081767778717,0.3675576893777321
2017-02-01,4.596452236175537,Canal del Dique,158.38750000000002,-153.79104776382448,-0.590068475041459,-0.23643821014832073,1.348425898695601,0.36195860377628913
2017-03-01,24.792991146445274,Canal del Dique,160.65208333333337,-135.8590921868881,0.9808767199988706,-0.005480587031308204,1.6273290168198022,0.5376090680916553
2017-04-01,70.53588776290417,Canal del Dique,167.56875000000002,-97.03286223709586,-0.3448953700347421,-0.12183345000735185,0.8068382793224723,0.6207760650071573
2017-05-01,215.76300782710317,Canal del Dique,143.78333333333333,71.97967449376983,1.6608212749942202,1.2072545052970307,0.7829377206838152,1.0163419887834992
2017-06-01,115.57704462483524,Canal del Dique,135.56666666666666,-19.989622041831424,0.05440004987482189,0.796836052017921,0.6970367071831435,1.1747932671883128
2017-07-01,147.45194879174232,Canal del Dique,147.03333333333333,0.4186154584089934,0.721521536735882,1.1406390298784044,0.9092038372617548,1.3746329904604315
2017-08-01,148.30810441076756,Canal del Dique,146.34583333333333,1.9622710774342238,0.05240734422711036,0.35052665665553007,0.8018276269808411,1.462548874617694
2017-09-01,162.9209683984518,Canal del Dique,140.65833333333333,22.262635065118474,0.162799168942377,0.4168281270677738,0.664469693533449,1.5097754080138133
2017-10-01,132.41516663879156,Canal del Dique,137.88333333333335,-5.468166694541793,-1.4730621281053264,-0.7364140550747801,0.2586895791096515,0.626906494005864
2017-11-01,140.0523380190134,Canal del Dique,126.39375,13.658588019013408,0.3096572275421164,-0.4408100792440055,-0.040472530375414234,0.2534907354249581
2017-12-01,25.0402851998806,Canal del Dique,144.85833333333335,-119.81804813345275,-0.5305908116313364,-0.7853780157328787,-0.20992969143392656,0.09106591509946413
2018-01-01,31.707790575921532,Canal del Dique,133.49375,-101.78595942407847,1.8478901485693386,0.4209888099738684,-0.220788429741305,0.30357757910107636
2018-02-01,0.4209048449993133,Canal del Dique,164.20208333333335,-163.78117848833404,-1.7567337156418807,0.10112110996915247,-0.4099312242551989,0.24812078375991944
2018-03-01,4.19448903016746,Canal del Dique,176.04583333333335,-171.8513443031659,-0.9100291780415045,0.08377291062087677,-0.6748670280173854,0.07773275183487689
2018-04-01,107.73601561784744,Canal del Dique,152.47916666666666,-44.743151048819215,1.1292970845408417,0.023475187009777326,0.3458252194185433,0.30102114856568024
2018-05-01,150.7259738445282,Canal del Dique,134.39374999999998,16.332223844528215,0.6390741161612216,0.6997162023582691,0.5521637697482465,0.1162039159171743
2018-06-01,99.80966651812196,Canal del Dique,138.05208333333334,-38.242416815211385,-0.4885223893721211,0.5214135242340088,0.49401148155515406,-0.026018109610147354
2018-07-01,79.11913038790226,Canal del Dique,159.64791666666667,-80.52878627876441,-0.9865696047522303,-0.5201744723160716,-0.42109403439628923,-0.42077744669723016
2018-08-01,120.63974756374957,Canal del Dique,166.34375,-45.704002436250434,-1.0188904423181253,-1.0392468249937126,-0.5302673513405114,-0.6778791068050745
2018-09-01,160.3844184949994,Canal del Dique,144.53750000000002,15.846918494999386,-0.05129475149885,-1.0039273219854061,-0.43086608561781414,-0.7024457105640863
2018-10-01,203.2962105870247,Canal del Dique,134.64583333333334,68.65037725369135,0.17456644063038193,-0.5051052573375039,-0.6101124944870496,-0.34360772587363486
2018-11-01,94.09629765897988,Canal del Dique,133.07291666666666,-38.97661900768678,-0.7635700936430805,-0.2400045433844528,-0.8306477541968027,-0.5144623499130945
2018-12-01,5.0930220708251,Canal del Dique,165.89166666666668,-160.79864459584158,-2.430974543207172,-1.0482760941949247,-1.1367699027423996,-0.7288969319929672
2019-01-01,5.307653516530991,Canal del Dique,164.65208333333337,-159.34442981680237,-1.2499189994504936,-1.7829292712523392,-1.2031450839426467,-0.9507479598281561
2019-02-01,2.854511961340904,Canal del Dique,161.35208333333335,-158.49757137199245,-1.1041001945271984,-2.017420605044286,-1.2145445662803684,-0.9282743970213431
2019-03-01,4.189733628183603,Canal del Dique,176.76874999999998,-172.57901637181638,-0.9456446084161151,-1.3119781584448929,-1.4326012201745504,-0.9220130949033307
2019-04-01,64.9648671373725,Canal del Dique,166.41666666666669,-101.45179952929419,-0.5112548062692199,-1.1156764550291998,-1.8899309624304115,-1.161161475494626
2019-05-01,144.89804490283132,Canal del Dique,144.86875,0.02929490283131031,0.2695074355741775,-0.40432011676320223,-1.2971691773875509,-1.2024709304904253
2019-06-01,82.4171371459961,Canal del Dique,148.42083333333335,-66.00369618733725,-1.2886196774102174,-0.8095564528417093,-1.2010766861629905,-1.3786602334749094
2019-07-01,83.27293834462762,Canal del Dique,172.08333333333334,-88.81039498870572,-1.1502844145738629,-1.0590308003196334,-1.3066120698527295,-1.6037508254255386
2019-08-01,132.377702370286,Canal del Dique,168.28958333333335,-35.911880963047366,-0.7981997566518675,-1.2808147973130495,-1.1917933615233576,-1.5561636548127327
2019-09-01,168.3775178194046,Canal del Dique,151.80208333333334,16.57543448607126,-0.02669407202671508,-0.981134494982603,-1.0774265582818008,-1.4612686427282089
2019-10-01,192.44232958555224,Canal del Dique,127.23125,65.21107958555224,0.1049913029744489,-0.42296793791952675,-0.8844404343968965,-1.5356859160498
2019-11-01,80.09259117394686,Canal del Dique,133.13541666666666,-53.0428254927198,-1.1150445636931983,-0.4648992152824476,-1.1005082353306994,-1.5179770017172776
2019-12-01,19.96210005134344,Canal del Dique,143.1604166666667,-123.19831661532325,-0.664002539231196,-0.7775187589475264,-1.0038663694005112,-1.3052002012329331
2020-01-01,3.218091115355492,Canal del Dique,162.38125,-159.1631588846445,-1.2369513400979515,-1.4181333921199841,-0.9707553984691819,-1.2544242928552003
2020-02-01,0.3019701242446899,Canal del Dique,165.5979166666667,-165.295946542422,-1.9631336542937063,-1.2706479111554736,-1.0618510882371903,-1.274688953251696
2020-03-01,0.8429653644561768,Canal del Dique,195.5125,-194.6695346355438,-1.8901020945786218,-1.9262853088585241,-1.5229000702476738,-1.3392079952027367
2020-04-01,51.79338950105012,Canal del Dique,176.74583333333337,-124.95244383228325,-1.4690112984676817,-2.019659912339645,-2.1713211567683475,-1.43433769219823
2020-05-01,94.6329416781664,Canal del Dique,159.37083333333334,-64.73789165516693,-1.2769839103169072,-1.9155090276262525,-2.054319692153291,-1.6919009821116502
2020-06-01,120.91443902254105,Canal del Dique,143.7229166666667,-22.808477644125645,-0.02844530552633371,-1.334966860367115,-1.8498969036923678,-1.5698907461523883
2020-07-01,175.24408646672964,Canal del Dique,138.95624999999998,36.28783646672966,1.364642567012707,0.046734044113856656,-0.8920582411490563,-1.2151193374609552
2020-08-01,202.97261828184128,Canal del Dique,139.3625,63.61011828184127,1.192632753256405,1.1062954852565803,-0.11656253737182376,-0.7121551864189809
2020-09-01,169.71191096305847,Canal del Dique,140.37708333333333,29.33482762972514,0.39044501761256273,1.341097067115418,0.23083227767407793,-0.6409684208042628
2020-10-01,203.81782047031447,Canal del Dique,129.48750000000004,74.33032047031443,0.28674919164849944,0.8816239816552598,0.5448641687695537,-0.6191682786880487
2020-11-01,200.35172659158707,Canal del Dique,111.13541666666669,89.21630992492038,1.257441570267471,0.9858260916683617,1.1398364593802515,0.19585017792935253
2020-12-01,23.221963934600357,Canal del Dique,137.44791666666666,-114.2259527320663,-0.3189160564181483,0.8385787099267603,1.1319633586380695,0.183601891519346
2021-01-01,6.918098418042064,Canal del Dique,161.74791666666667,-154.8298182486246,-0.925647882620509,0.7423475484976135,0.8949104828764908,0.1905670163805398
2021-02-01,3.657680541276932,Canal del Dique,159.6125,-155.95481945872308,-0.8190099940397157,-0.7437763995341327,0.6042971195942496,0.2215359451499316
2021-03-01,10.059148997068403,Canal del Dique,185.13333333333333,-175.07418433626492,-1.0655732487540066,-1.2042606911164346,0.3955819613508233,0.29854019297904294
2021-04-01,145.6894264817238,Canal del Dique,143.20000000000002,2.4894264817237968,1.8627118786185297,1.1494525115760252,1.1007345306656742,0.8414723952182172
2021-05-01,97.17939515411854,Canal del Dique,154.92708333333334,-57.747688179214805,-1.119421974132739,0.2650368481039127,-0.22061545289723292,0.8790394863544927
2021-06-01,99.93862128257751,Canal del Dique,128.53125,-28.592628717422485,-0.200129240934529,0.29434710207248044,-0.25912432072497765,0.8873714029270129
2021-07-01,90.46157498285174,Canal del Dique,148.25,-57.788425017148256,-0.5128068572415583,-0.9541220594502442,-0.3283543371587976,0.5473634545149033
2021-08-01,161.05858325213194,Canal del Dique,139.20000000000002,21.858583252131922,0.4651574519457881,-0.08229304782496921,-0.025804203664413286,0.3469890506433037
2021-09-01,156.16851197183132,Canal del Dique,135.55625,20.612261971831316,0.10832360526736702,0.002869824002881024,0.11839070344776813,0.25984318724793254
2021-10-01,234.0657660961151,Canal del Dique,127.72083333333336,106.34493276278175,0.8508591782457167,0.7054701899511405,-0.17419306469113094,0.4549163438477749
2021-11-01,81.76702761650085,Canal del Dique,123.15416666666668,-41.38713905016583,-0.8219407797887905,0.2065080690551792,0.005511230622143301,-0.1607554543588977
2021-12-01,36.56283077597618,Canal del Dique,140.84375,-104.28091922402382,0.027881648341479402,0.06963313686474588,-0.020973708608886706,-0.15571676757223388
2022-01-01,2.23132161796093,Canal del Dique,155.2229166666667,-152.99159504870576,-0.7933013802738574,-0.85380377515852,0.058074397323055534,-0.14496535207279776
2022-02-01,7.266347780823708,Canal del Dique,153.025,-145.7586522191763,0.1452364085272033,-0.25827224873756033,-0.06321514695135752,-0.10821692785655275
2022-03-01,19.942572962492704,Canal del Dique,160.4104166666667,-140.467843704174,0.7523767168234602,0.03368949335281405,0.023211786766886105,0.04071373048682755
2022-04-01,136.810066267848,Canal del Dique,139.37291666666667,-2.562850398818682,1.8002916073881785,1.8508481544884303,0.35500557864776333,0.004545768146531111
2022-05-01,144.0697768703103,Canal del Dique,141.1520833333333,2.917693536976998,0.3369535952487509,1.4455820628856784,0.9723122327028502,0.33500649073740635
2022-06-01,187.0496221780777,Canal del Dique,124.425,62.6246221780777,1.919316053946606,1.9490001100174124,1.7413953354946097,0.7152174054952957
2022-07-01,151.1972980760038,Canal del Dique,140.4625,10.734798076003784,0.9189915424129501,1.361204761975267,1.784783352016691,1.0968846759799549
2022-08-01,195.06411923468116,Canal del Dique,141.60625000000002,53.45786923468114,1.0334941174420913,1.433377969223675,1.7807562721588186,1.2489658834271788
2022-09-01,224.6621803343296,Canal del Dique,137.91875000000002,86.74343033432959,1.8006514595434235,1.501075936552669,1.9903877358485553,1.4944818526844832
2022-10-01,157.1380107998848,Canal del Dique,130.48541666666668,26.652594133218116,-0.7383319304638911,0.8777131837587986,1.2856491814160784,1.2362028720000462
2022-11-01,259.6377276033163,Canal del Dique,109.24583333333332,150.39189426998297,1.7269344298908453,1.3120702876026282,1.5260855238482116,1.7687549025120775
2022-12-01,7.581841044127941,Canal del Dique,150.9958333333333,-143.41399228920537,-1.5402751344483632,0.7229815816259558,1.1561683846045465,1.6322763944653347
2023-01-01,15.229806210845709,Canal del Dique,155.54166666666669,-140.31186045582098,0.08848642443392622,1.1900992167327056,1.1243472049507912,1.613373476376624
